,Title,Summary,Date,Time,Link
144,These Drugs Are Helping Our Coronavirus Patients,A flash of potential good news from the front lines of the coronavirus pandemic A treatment is showing promise Compare that with 571 of patients treated with hydroxychloroquine alone and 125 of patients who received neither AdvertisementWhat’s more most patients cleared the virus in three to six days rather than the 20 days observed in China Infectiousdisease experts are already using hydroxychloroquine clinically with some success With our colleague Dr Joe Brewer in Kansas City Mo we are using hydroxychloroquine in two ways to treat patients and as prophylaxis to protect healthcare workers from infection,,,https://news.google.com/articles/CAIiEK1ReST4s8kb-8OS4hIWhysqGAgEKg8IACoHCAow1tzJATDnyxUwqK20AQ?hl=en-IN&gl=IN&ceid=IN%3Aen
145,Social distancing only way to combat coronavirus,In reaction to claims that a combo of hydroxychloroquine and azithromycin will cure the COVID19 a Jordanian expert warned that news of treatment should not bring the public’s guard down and said that “social distancing” remains the only way to combat the spread of the pandemic “Current data from small numbers of treated patients do not allow for regular use of the combo When asked on Friday if hydroxychloroquine could be used to prevent COVID19 Dr Anthony Fauci the US government’s top infectious disease expert replied no Jordan has already made a decision to use hydroxychloroquine as a treatment for COVID19 patients Also read Hydroxychloroquine an old malaria drug to be used as treatment for coronavirus in JordanJFDA issues clarification on the use of hydroxychloroquine for treating corona patients in Jordan,,,https://news.google.com/articles/CBMiLGh0dHBzOi8vZW4ucm95YW5ld3MudHYvbmV3cy8yMDM3Ni8yMDIwLTAzLTIz0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
146,"There's drug combo to shorten coronavirus, French researchers say",Researchers in France have issued a statement detailing how a combination of antimalarial medication and antibiotics could be a vital weapon in the battle against coronavirus Researchers prescribed the antimalarial hydroxychloroquine and the antibiotic azithromycin to patients earlier this month according to the research which is published in the International Journal of Antimicrobial Agents In the statement which was released Sunday IHUMéditerranée Infection in Marseille described the treatment protocol for COVID19 patients Six patients in the study were asymptomatic while 22 had upper respiratory tract infection symptoms and eight had lower respiratory tract infection symptoms “These medications were remarkably effective in reducing the viral load in people who had coronavirus the COVID19” Oz explained,,,https://news.google.com/articles/CBMif2h0dHBzOi8vd3d3LmZveG5ld3MuY29tL3NjaWVuY2UvZnJlbmNoLXJlc2VhcmNoZXJzLXB1Ymxpc2gtYW50aW1hbGFyaWFsLWFuZC1hbnRpYmlvdGljcy1jb21iaW5hdGlvbi10aGF0LWNvdWxkLXNob3J0ZW4tY292aWQtMTnSAYMBaHR0cHM6Ly93d3cuZm94bmV3cy5jb20vc2NpZW5jZS9mcmVuY2gtcmVzZWFyY2hlcnMtcHVibGlzaC1hbnRpbWFsYXJpYWwtYW5kLWFudGliaW90aWNzLWNvbWJpbmF0aW9uLXRoYXQtY291bGQtc2hvcnRlbi1jb3ZpZC0xOS5hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen
147,Gold rate gains on safe haven buying,The country has started detecting signs of community migration worrying the investors furtherGold futures were up 015 per cent to Rs 39891 per 10 grams Silver futures were up 216 per cent to Rs 35861 per kgGold on Thursday gained Rs 31 to Rs 40718 per 10 gram in the national capital amid sharp rupee depreciation according to HDFC Securities  Silver however declined by Rs 190 to Rs 35444 per kg against the previous close of Rs 35634 per kg It was down more than 3 per cent for the weekSPDR Gold Trust the worlds largest goldbacked exchangetraded fund said its holdings fell 016 per cent to 92223 tonnes on ThursdayPalladium fell 05 per cent to 164404 per ounce Platinum rose 16 per cent to 59569 but was set to post its biggest ever weekly fallSilver gained 04 per cent to 1216 but was on track to post its biggest weekly decline since September 2011,20-03-2020,09:20:00,https://news.google.com/articles/CBMifGh0dHBzOi8vZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9tYXJrZXRzL2NvbW1vZGl0aWVzL25ld3MvZ29sZC1zaWx2ZXItZ2Fpbi1vbi1zYWZlLWhhdmVuLWJ1eWluZy9hcnRpY2xlc2hvdy83NDcyMzA3Mi5jbXPSAXdodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9jb21tb2RpdGllcy9uZXdzL2dvbGQtc2lsdmVyLWdhaW4tb24tc2FmZS1oYXZlbi1idXlpbmcvYW1wX2FydGljbGVzaG93Lzc0NzIzMDcyLmNtcw?hl=en-IN&gl=IN&ceid=IN%3Aen
148,"Gold prices jumps Rs 1,395 tracking rally in international markets",On Thursday the precious metal had closed at Rs 40310 per 10 gram Image for Representation ReutersGold prices on Friday jumped Rs 1395 to Rs 41705 per 10 gram in the national capital following rally in the international prices of the precious metal according to HDFC Securities Silver prices also advanced Rs 2889 to Rs 38100 per kg against the previous close of Rs 35211 per kg Spot gold of 24 karat in Delhi shot up by Rs 1395 with overnight rally in international gold prices HDFC Securities Senior Analyst Commodities Tapan Patel said Gold prices traded higher with broadbased recovery in commodities he added,20-03-2020,19:01:21,https://news.google.com/articles/CBMicmh0dHBzOi8vd3d3LmluZGlhdG9kYXkuaW4vYnVzaW5lc3Mvc3RvcnkvZ29sZC1wcmljZXMtanVtcHMtdHJhY2tpbmctcmFsbHktaW50ZXJuYXRpb25hbC1tYXJrZXRzLTE2NTc5MzItMjAyMC0wMy0yMNIBdmh0dHBzOi8vd3d3LmluZGlhdG9kYXkuaW4vYW1wL2J1c2luZXNzL3N0b3J5L2dvbGQtcHJpY2VzLWp1bXBzLXRyYWNraW5nLXJhbGx5LWludGVybmF0aW9uYWwtbWFya2V0cy0xNjU3OTMyLTIwMjAtMDMtMjA?hl=en-IN&gl=IN&ceid=IN%3Aen
149,"Gold prices zoom ₹1,395 tracking rally in international markets",Gold prices on Friday jumped ₹1395 to ₹41705 per 10 gram in the national capital following rally in the international prices of the precious metal according to HDFC Securities On Thursday the precious metal had closed at ₹40310 per 10 gram “Spot gold of 24 karat in Delhi shot up by ₹1395 with overnight rally in international gold prices” HDFC Securities Senior Analyst Commodities Tapan Patel said In the international market both the metals were trading with hefty gains with gold quoting higher at USD 1514 per ounce and silver at USD 1296 per ounce “Gold prices traded higher with broadbased recovery in commodities” he added,,,https://news.google.com/articles/CAIiEObZNOj-0LCx5-PXK_nQq-YqGQgEKhAIACoHCAownZiCCzDY7_4CMJPw8gU?hl=en-IN&gl=IN&ceid=IN%3Aen
150,"Precious metals: Gold, silver futures gain on firm global cues",New Delhi Gold prices on Friday rose 075 per cent to Rs 40129 per 10 gram in futures trade as speculators were indulged in creating fresh positions amid a firm global trendOn the Multi Commodity Exchange gold contracts for April traded higher by Rs 298 or 075 per cent to Rs 40129 per 10 gram in a business turnover of 2347 lotsThe yellow metal for June delivery edged up by Rs 346 or 087 per cent to Rs 40250 per 10 gram in a business turnover of 423 lotsFresh positions built up by participants on positive cues from global markets mainly led to rise in gold prices analysts saidGlobally gold prices rose 064 per cent to 148880 per ounce in New YorkSilver prices on Friday soared Rs 914 to Rs 36016 per kg in futures trade as participants widened their bets amid a firm trend in precious metal overseasOn the Multi Commodity Exchange silver contracts for May delivery gained Rs 914 or 26 per cent to Rs 36016 per kg in 5240 lotsSimilarly the white metal for delivery in July was trading higher by Rs 1119 or 315 per cent to Rs 36597 per kg in 426 lotsTraders said fresh bets by participants in line with a firm trend in global markets mainly led to rise in silver futuresIn the international market silver was quoting 291 per cent higher at 1212 an ounce in New York,20-03-2020,14:00:00,https://news.google.com/articles/CAIiED_66SsOZ01qh0ccza9cOwYqGQgEKhAIACoHCAow2pqGCzD954MDMJzyigY?hl=en-IN&gl=IN&ceid=IN%3Aen
151,2020 Maruti Dzire Facelift Vs Old Dzire – Specs & Features Comparison,The Maruti Suzuki Dzire facelift continues to rival the likes of the Hyundai Aura Honda Amaze Ford Aspire and the Tata Tigor in IndiaMaruti Suzuki on Friday launched a midlife facelifted model for its highestselling sedan in India the Dzire While the changes as compared to the outgoing prefacelift model are limited some updates are noteworthy The small rectangular radiator grille of the prefacelift model has been replaced for a much larger cascading unit with chrome outlining 4 PowertrainMaruti Suzuki has equipped the Dzire facelift with its BS6compliant 12litre DualJet petrol engine that comes with the idle startstop function Since the Japanese carmaker has decided to stop selling diesel vehicles in the country the 13litre DDiS engine offered with the prefacelift model has also been discontinued,22-03-2020,02:00:30,https://news.google.com/articles/CBMiWWh0dHBzOi8vZ2FhZGl3YWFkaS5jb20vMjAyMC1tYXJ1dGktZHppcmUtZmFjZWxpZnQtdnMtb2xkLWR6aXJlLXNwZWNzLWZlYXR1cmVzLWNvbXBhcmlzb24v0gFdaHR0cHM6Ly9nYWFkaXdhYWRpLmNvbS8yMDIwLW1hcnV0aS1kemlyZS1mYWNlbGlmdC12cy1vbGQtZHppcmUtc3BlY3MtZmVhdHVyZXMtY29tcGFyaXNvbi9hbXAv?hl=en-IN&gl=IN&ceid=IN%3Aen
152,2020 Maruti Dzire: Old vs New,The facelifted sedan not only gets updated styling but also an updated more powerful engine better fuel economy and some added features So let’s find how the 2020 Dzire differs from the outgoing model ExteriorThe 2020 Dzire gets minor styling updates EngineThe most important update on the 2020 Dzire comes under its hood Here is a comparisonOld New Petrol MT 2121kmpl 2326kmpl 205kmpl Petrol AMT 2121kmpl 2412kmpl 291kmplPriceVariant Old New LXI Rs 583 lakh Rs 589 lakh Rs 5000 VXI Rs 673 lakh Rs 679 lakh Rs 6000 VXI AGS Rs 720 lakh Rs 732 lakh Rs 12000 ZXI Rs 732 lakh Rs 748 lakh Rs 16000 ZXI AGS Rs 779 lakh Rs 801 lakh Rs 22000 ZXI Rs 822 lakh Rs 828 lakh Rs 6000 ZXI AGS Rs 869 lakh Rs 881 lakh Rs 12000With the update the prices of the manual Dzire have gone up by up to Rs 16000,,,https://news.google.com/articles/CBMiTmh0dHBzOi8vd3d3LmNhcmRla2hvLmNvbS9pbmRpYS1jYXItbmV3cy8yMDIwLW1hcnV0aS1kemlyZS1vbGQtdnMtbmV3LTI1MzA3Lmh0bdIBVGh0dHBzOi8vd3d3LmNhcmRla2hvLmNvbS9pbmRpYS1jYXItbmV3cy8yMDIwLW1hcnV0aS1kemlyZS1vbGQtdnMtbmV3LTI1MzA3Lmh0bT9hbXA9MQ?hl=en-IN&gl=IN&ceid=IN%3Aen
153,"2020 Maruti Dzire vs 2017 Maruti Dzire: Price, Specs, features compared",The new 2020 Maruti Dzire facellift arrived after almost three years gap since the previous model was updated back in 2017 From design specs features and price the report below covers all taking points of the new Dzire in reference to the model it replaces DesignThe changes introduced in terms of the exterior design of the new Dzire 2020 are very subtle Engine and specsThe old Maruti Dzire came with two engine options  the K12M 12litre Dual VVT petrol engine and the D13A 13litre DDiS diesel engine It gets a BS6 K12N 12litre DualJet Dual VVT petrol engine which now comes tagged with idle startstop system as standard,22-03-2020,19:00:14,https://news.google.com/articles/CBMiggFodHRwczovL2F1dG8uaGluZHVzdGFudGltZXMuY29tL2F1dG8vY2Fycy8yMDIwLW1hcnV0aS1kemlyZS12cy0yMDE3LW1hcnV0aS1kemlyZS1wcmljZS1zcGVjcy1mZWF0dXJlcy1jb21wYXJlZC00MTU4NDg3NzI4OTYyMy5odG1s0gGGAWh0dHBzOi8vYXV0by5oaW5kdXN0YW50aW1lcy5jb20vYXV0by9jYXJzLzIwMjAtbWFydXRpLWR6aXJlLXZzLTIwMTctbWFydXRpLWR6aXJlLXByaWNlLXNwZWNzLWZlYXR1cmVzLWNvbXBhcmVkL2FtcC00MTU4NDg3NzI4OTYyMy5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen
154,Maruti Swift Dzire Facelift 2020 launched,The new 2020 Maruti Swift Dzire facelift has been launched with some exterior tweaks and as well as with mild interior changes Exterior DesignMaruti Dzire facelift now gets completely redesigned bumper The rear bumper is also tweaked but it’s not quite noticeable but what you will notice is the powertrain while driving RivalsThe Maruti Dzire holds a 50 percent market share in the compact sedan segment in India The major competitors for the Maruti Swift Dzire facelift are Hyundai Aura and Ford Figo Aspire,23-03-2020,05:02:30,https://news.google.com/articles/CBMiPmh0dHBzOi8vbW90b3JvY3RhbmUuY29tL25ld3MvMjAwMzYxLW1hcnV0aS1kemlyZS1mYWNlbGlmdC0yMDIw0gFHaHR0cHM6Ly9tLm1vdG9yb2N0YW5lLmNvbS9hcnRpY2xlL21hcnV0aS1kemlyZS1mYWNlbGlmdC0yMDIwLzIwMDM2MS9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen
155,"Petrol, diesel consumption likely to burn out on coronavirus heat",The decline in purchases of petrol diesel and jet fuel is set to dampen the annual consumption figures of the current financial year and also 202021 Source PPAC  Emkay GlobalA decline in demand is likely to dampen the annual consumption of petrol and diesel Diesel consumption increased 29 per cent from 811 million tonnes MT in 201718 to 835 MT in 201819 Growth in diesel consumption was expected to go down this year owing to a 74 per cent decline in October IOC has estimated a 1011 per cent demand decline in March with diesel consumption falling over 13 per cent jet fuel 10 per cent petrol 2 per cent and bunker fuel 10 per cent said Emkay,,,https://news.google.com/articles/CAIiEIEGXLI58DbFBXZGApykXqQqGQgEKhAIACoHCAowsLXdCjCm3dEBMOThpAM?hl=en-IN&gl=IN&ceid=IN%3Aen
156,"ATF price cut by 12%; freeze on petrol, diesel price continues",This is the third straight reduction in jet fuel rates since February which make up for as much as 40 percent of an airlines running cost But on Saturday oil firms decided to revert to fortnightly revisions to pass on the benefit of falling international oil prices to the airlines Petrol and diesel prices which are changed on a daily basis however remained unchanged since March 16 ATF price comes to Rs 5017 per litre and is cheaper than present rate of petrol and diesel The reduction in jet fuel prices comes as a relief to airline industry which has seen widespread flight cancellations and travel bans in view of the coronavirus pandemic,,,https://news.google.com/articles/CAIiEGUkLyOzsY3AlXmY_urxsGsqGQgEKhAIACoHCAowlbCPCzCrzaIDMLbgrgY?hl=en-IN&gl=IN&ceid=IN%3Aen
157,"India set to switch to world's cleanest petrol, diesel from April",We have successfully rolled out the supply of BSVI grade fuel across the country IOC Chairman Sanjiv Singh said All our 28000 petrol pumps across the country are dispensing BSVI grade fuel for more than a week now Other fuel retailers Bharat Petroleum Corp Ltd BPCL and Hindustan Petroleum Corp Ltd HPCL are also progressively supplying BSVI grade fuel and the entire country will switch to the cleanest fuel within this week BSVI grade fuels were made available in seven districts of Haryana from October 1 2019 Low lead gasoline petrol was introduced in 1994 in Delhi Mumbai Kolkata and Chennai,22-03-2020,13:31:58,https://news.google.com/articles/CBMieGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9uZXdzL2luZGlhL2luZGlhLXNldC10by1zd2l0Y2gtdG8td29ybGQtcy1jbGVhbmVzdC1wZXRyb2wtZGllc2VsLWZyb20tYXByaWwtMTE1ODQ4NjA1NjgwMDAuaHRtbNIBfGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9uZXdzL2luZGlhL2luZGlhLXNldC10by1zd2l0Y2gtdG8td29ybGQtcy1jbGVhbmVzdC1wZXRyb2wtZGllc2VsLWZyb20tYXByaWwvYW1wLTExNTg0ODYwNTY4MDAwLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen
158,"Indian Oil Becomes First Company In India To Start Selling BS-VI Compliant Fuel Across All Its 28,000 Outlets",Country’s biggest oil firm the stateowned Indian Oil Corporation IOC has become the first oil supplier in the country to begin the supply of the worlds cleanest petrol and diesel called BSVI fuel reports The Economic Times The IOC‌ has begun the dispensation of BSVI petrol and diesel across all its 28000 petrol pumps across the length and breadth of India This comes a week ahead of the 1 April deadline by which all fuel stations in the country will be bound to sell only BSVI compliant fuel Post 1 April India will join the coveted list of select nations that use petrol and diesel which contains just 10 parts per million of sulphur AdvertisementIt should also be noted that India is the first nation among all large economies to have directly transitioned from the muchpolluting BSIV fuels to environmentfriendly BSVI fuels in merely three years,,,https://news.google.com/articles/CAIiEACs3JjFbpFfkYBxgwxO62cqGQgEKhAIACoHCAownIGCCzDFtv4CMP3aswY?hl=en-IN&gl=IN&ceid=IN%3Aen
159,"Mahindra and Mahindra: M&M suspends operations at three locations in Maharashtra, Auto News, ET Auto",None of the Mahindra  Mahindra plants are working today Sunday March 22 2020 the company said in a release New Delhi Homegrown automajor Mahindra and Mahindra on Sunday announced suspension of manufacturing operations at its Nagpur Plant with immediate effect and Chakan Pune and Kandivali Mumbai from Monday night onwards to protect its employees from the fastspreading coronavirus COVID19 outbreak In light of heightened concern on spread of Coronavirus in the State of Maharashtra we have decided to suspend the manufacturing operations at our Nagpur Plant with immediate effect and Chakan Pune and Kandivali Mumbai from Monday night onwards So far Maharashtra has recorded 63 confirmed cases which the highest in the countryMeanwhile all our offices across the country have already implemented Work from Home He also said that government offices will operate at 25 percent attendance,,,https://news.google.com/articles/CBMieGh0dHBzOi8vYXV0by5lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL25ld3MvaW5kdXN0cnkvbW0tc3VzcGVuZHMtb3BlcmF0aW9uLWF0LXRocmVlLWxvY2F0aW9ucy1pbi1tYWhhcmFzaHRyYS83NDc1NzMyNdIBfGh0dHBzOi8vYXV0by5lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL2FtcC9uZXdzL2luZHVzdHJ5L21tLXN1c3BlbmRzLW9wZXJhdGlvbi1hdC10aHJlZS1sb2NhdGlvbnMtaW4tbWFoYXJhc2h0cmEvNzQ3NTczMjU?hl=en-IN&gl=IN&ceid=IN%3Aen
160,"Coronavirus impact on auto sector: Indian auto industry may suffer an estimated revenue loss of Rs 15,000 crore, Auto News, ET Auto",With an annual business size of 104 billion Rs 78 lakh crore the sector earns a gross revenue of about Rs 2000 crore every day The company will shut production and office operations at its facilities in Gurugram and Manesar Haryana with immediate effect till further notice The duration of this shutdown will depend upon government policy Maruti Suzuki said in a regulatory filing on Sunday But seeing the exponential rise in coronavirus cases in the country in the past two days experts opine that the industry is heading towards a 100 percent shutdown As per the latest Union Health Ministry data coronavirus cases in India have climbed to 396 till Sunday night,,,https://news.google.com/articles/CBMiogFodHRwczovL2F1dG8uZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9uZXdzL2luZHVzdHJ5L2Nvcm9uYXZpcnVzLWltcGFjdC1pbmRpYW4tYXV0by1pbmR1c3RyeS10by1zdWZmZXItYW4tZXN0aW1hdGVkLWxvc3Mtb2YtcnMtMTUwMDAtY3JvcmUtYnktbWFyY2gtMzEvNzQ3NjI4NTHSAaYBaHR0cHM6Ly9hdXRvLmVjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vYW1wL25ld3MvaW5kdXN0cnkvY29yb25hdmlydXMtaW1wYWN0LWluZGlhbi1hdXRvLWluZHVzdHJ5LXRvLXN1ZmZlci1hbi1lc3RpbWF0ZWQtbG9zcy1vZi1ycy0xNTAwMC1jcm9yZS1ieS1tYXJjaC0zMS83NDc2Mjg1MQ?hl=en-IN&gl=IN&ceid=IN%3Aen
161,"Honda Cars India: Honda temporarily shuts car and two-wheeler plants in India, Auto News, ET Auto",It plans to restart production on 1st April 2020 that will be dependent upon directions from Government authorities and civil administration along with market and supply conditions it added New Delhi In view of the escalating COVID19 situation the Japanese automaker Honda Cars India Limited HCIL will be temporarily suspending operations at both its manufacturing plants in Greater Noida Uttar Pradesh and Tapukara in Rajasthan from 23rd Mar till 31st Mar 2020 the company said in a release The company’s leadership is closely reviewing the situation to decide the next course of action Social distancing is the need of the hour Basically it means that the dealerships which have public interface will be adhering to social etiquette like social distancing norms and basic hygienerequired to be practiced to fight and control the spread of coronavirus,,,https://news.google.com/articles/CBMilQFodHRwczovL2F1dG8uZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9uZXdzL2luZHVzdHJ5L2hvbmRhLW1vdG9yLWluZGlhLXRlbXBvcmFyaWx5LXNodXRzLWl0cy1jYXItYW5kLXR3by13aGVlbGVyLW1hbnVmYWN0dXJpbmctZmFjaWxpdGllcy83NDc2MzA1MdIBmQFodHRwczovL2F1dG8uZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9hbXAvbmV3cy9pbmR1c3RyeS9ob25kYS1tb3Rvci1pbmRpYS10ZW1wb3JhcmlseS1zaHV0cy1pdHMtY2FyLWFuZC10d28td2hlZWxlci1tYW51ZmFjdHVyaW5nLWZhY2lsaXRpZXMvNzQ3NjMwNTE?hl=en-IN&gl=IN&ceid=IN%3Aen
162,Harley-Davidson LiveWire Breaks 24-Hour Distance Record,Swiss rider Michel von Tell has just set a new world record for the longest tour in under 24 hours for an electric motorcycle covering over 1000 miles on a LiveWire The bad news is that the record won’t be recognized by the Guinness Book of World Records as von Tell did not have Guinness officials present Electroautonews reports via Electrek  that von Tell started in Zurich Switzerland and covered four countries and a total of 1723 km 1070 miles on the LiveWire in 23 hours and 48 minutes Level 1 on the LiveWire uses a regular wall outlet and takes an entire night for a full charge This makes his LiveWire 24hour tour the unofficial record holder for the longest on an electric motorcycle to date,23-03-2020,05:22:17,https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LmF1dG9ldm9sdXRpb24uY29tL25ld3MvaGFybGV5LWRhdmlkc29uLWxpdmV3aXJlLWJyZWFrcy0yNC1ob3VyLWRpc3RhbmNlLXJlY29yZC0xNDIwNjIuaHRtbNIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
163,This is the cheapest BS6 Harley-Davidson motorcycle in India,American automaker HarleyDavidson has updated its entire twowheeler lineup in India to comply with the upcoming stricter BS6 emission norms that will be mandatory from April 1 In the updated lineup the Street 750 arrives as the most affordable Harley motorcycle in the country with a starting price of Rs Design HarleyDavidson Street 750 At a glanceThe BS6 Street 750 retains the design of its BS4 counterpart Internals Power and performanceThe 2020 HarleyDavidson Street 750 draws power from a 749cc liquidcooled fuelinjected engine that comes mated to a 6speed manual gearbox Safety HarleyDavidson Street 750 On the roadOn the safety front the HarleyDavidson Street 750 comes equipped with disc brakes on both front and rear wheels along with dualchannel ABS for better grip on the road,,,https://news.google.com/articles/CBMigQFodHRwczovL3d3dy5uZXdzYnl0ZXNhcHAuY29tL3RpbWVsaW5lL0F1dG8vNTg5NzEvMjc1MjA3L2JzNi1jb21wbGlhbnQtaGFybGV5LWRhdmlkc29uLXN0cmVldC03NTAtc3BlY3MtZmVhdHVyZXMtcGVyZm9ybWFuY2UtcHJpY2XSAYwBaHR0cHM6Ly93d3cubmV3c2J5dGVzYXBwLmNvbS90aW1lbGluZS9BdXRvLzU4OTcxLzI3NTIwNy9iczYtY29tcGxpYW50LWhhcmxleS1kYXZpZHNvbi1zdHJlZXQtNzUwLXNwZWNzLWZlYXR1cmVzLXBlcmZvcm1hbmNlLXByaWNlL2FtcC9nb29nbGU?hl=en-IN&gl=IN&ceid=IN%3Aen
164,Harley-Davidson BS 6 line-up prices announced,HarleyDavidson had readied its lineup as per the upcoming BS 6 emission norms which come into action on April 1st HT Auto was the first to announce the prices of the 2020 Fat Boy BS6 and on Sunday also reported about the 2020 Iron 883 BS6 By doing so HarleyDavidson has now become the first premium motorcycle brand in India to retail bikes via CSD stores The 2020 Street 750 BS6 retails at ₹534000 while the 2020 Street Rod BS6 is priced at ₹655500 Since 2009 the company has sold more than 25000 bikes and Street 750 is the mostselling bike from HarleyDavidson India,23-03-2020,13:07:01,https://news.google.com/articles/CBMicmh0dHBzOi8vYXV0by5oaW5kdXN0YW50aW1lcy5jb20vYXV0by90d28td2hlZWxlcnMvaGFybGV5LWRhdmlkc29uLWJzNi1saW5lLXVwLXByaWNlcy1hbm5vdW5jZWQtNDE1ODQ5NDQ5OTkzMjIuaHRtbNIBdmh0dHBzOi8vYXV0by5oaW5kdXN0YW50aW1lcy5jb20vYXV0by90d28td2hlZWxlcnMvaGFybGV5LWRhdmlkc29uLWJzNi1saW5lLXVwLXByaWNlcy1hbm5vdW5jZWQvYW1wLTQxNTg0OTQ0OTk5MzIyLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen
165,An Activist Investor Challenging Harley-Davidson Nominates an Ex-NASCAR Executive to Its Board,Impala Asset Management the activist investor challenging HarleyDavidson NYSEHOG for the right to have two candidates on the board of directors has named its nominees Despite the interim nature of that position the board awarded him a compensation package of as much as 85 million in salary bonuses and restricted stock Hes also former president and CEO of TeleCommunications a cable TV operator that was acquired by ATT where he became president and CEO of ATT Broadband Brent Dewar is the former president of NASCAR and a former executive at General Motors for the global Chevy brand Indeed the bike maker has shut down most of its production after an employee tested positive for COVID19,22-03-2020,10:03:00,https://news.google.com/articles/CAIiEArqcpSU32f7nPlkE_Z9yasqEwgEKgwIACoFCAowgHkwoBEwwjU?hl=en-IN&gl=IN&ceid=IN%3Aen
166,VW T-Roc Vs Kia Seltos 1.4 Vs Hyundai Creta 1.4 Turbo – Spec Comparison,While both the Kia Seltos as well as the recently launched 2020 Hyundai Creta very well undercut the TRoc many buyers compare the German car with the Koreans Hence here is a comparison of the new TRoc with the top of the line Kia Seltos GTX Plus 14L and Hyundai Creta SXO 14L The 2020 Creta measures 4300 mm in length 1790 mm in width stands 1635 mm tall and has a 2610 mm long wheelbase The Seltos is 4315 mm long 1800 mm wide 1620 mm tall and has a similar 2610 mm wheelbase In comparison the Hyundai Creta 14 SXO retails at Rs 1720 lakh whereas the Kia Seltos GTX Plus will set you back by Rs 1629 lakh and Rs 1729 lakh all prices exshowroom for manual and automatic variants respectively,22-03-2020,06:43:49,https://news.google.com/articles/CBMiYGh0dHBzOi8vZ2FhZGl3YWFkaS5jb20vdm9sa3N3YWdlbi10LXJvYy12cy1raWEtc2VsdG9zLTEtNC12cy1oeXVuZGFpLWNyZXRhLTEtNC10dXJiby1jb21wYXJpc29uL9IBZGh0dHBzOi8vZ2FhZGl3YWFkaS5jb20vdm9sa3N3YWdlbi10LXJvYy12cy1raWEtc2VsdG9zLTEtNC12cy1oeXVuZGFpLWNyZXRhLTEtNC10dXJiby1jb21wYXJpc29uL2FtcC8?hl=en-IN&gl=IN&ceid=IN%3Aen
167,2020 Hyundai Creta - The New King Has Arrived | Sponsored Feature,Published on Mar 21 2020The king is back for an all new reign The new second generation Hyundai Creta is here to rule the roost so let’s take a closer look at what makes the king A strong heart the gloss to show who’s boss and the equipment to go to war the new Creta is here to dominate once again SUBSCRIBE to Autocar India for hottest automotive news and the most comprehensive reviews ► httpbitlyAutocarIndAutocar India is your one stop source for test drive reviews  comparison test of every new car released in India We also offer a great mix of other automotive content including podcasts motor show reports travelogues and other special features,,,https://news.google.com/articles/CCAiC2wzRU5KdVlSSWdNmAEB?hl=en-IN&gl=IN&ceid=IN%3Aen
168,"Top 5 Car News Of The Week: Hyundai Creta 2020 Prices, BS6 Hyundai Venue, BS6 Renault Duster & More",Hyundai Creta vs Kia Seltos Hyundai’s latest Creta takes on the Kia Seltos in the compact SUV segment Skoda Karoq  BS6 Rapid Bookings Open Skoda’s India lineup will soon be updated with BS6compliant models and the new Karoq SUV Renault Duster is now BS6 The Duster compact SUV now gets a BS6 compliant 15litre petrol engine Get to know the revised prices for the BS6 Venue and details of the new diesel engine here  Read More on  Hyundai Creta diesel,,,https://news.google.com/articles/CBMikAFodHRwczovL3d3dy5jYXJkZWtoby5jb20vaW5kaWEtY2FyLW5ld3MvdG9wLTUtY2FyLW5ld3Mtb2YtdGhlLXdlZWstaHl1bmRhaS1jcmV0YS0yMDIwLXByaWNlcy1iczYtaHl1bmRhaS12ZW51ZS1iczYtcmVuYXVsdC1kdXN0ZXItbW9yZS0yNTMwNC5odG3SAZYBaHR0cHM6Ly93d3cuY2FyZGVraG8uY29tL2luZGlhLWNhci1uZXdzL3RvcC01LWNhci1uZXdzLW9mLXRoZS13ZWVrLWh5dW5kYWktY3JldGEtMjAyMC1wcmljZXMtYnM2LWh5dW5kYWktdmVudWUtYnM2LXJlbmF1bHQtZHVzdGVyLW1vcmUtMjUzMDQuaHRtP2FtcD0x?hl=en-IN&gl=IN&ceid=IN%3Aen
